"TSN","TSN_Accepted","Accepted_Found","Order","Family","Genus","Species","Subspecies","Latin_Name","Accepted_Latin_Name","Rank_Name","Common","Tree","Shrub","Herbaceous","Vine","Moss_Lichen","Graminoid","Canopy_Exclusion","Exotic","Indicator_MIDN","Indicator_APPA_N","Indicator_APPA_S","Indicator_Invasive_NETN","Deer_Browse_Indicator","Deer_Indicator_Tree_NETN","Deer_Indicator_Herb_NETN","Favorites","PLANTS_Code","Shrub_Type","Created_By","Created_Date","Updated_By","Updated_Date","Fern_Ally","ACAD_ED","MABI_ED","MIMA_ED","MORR_ED","ROVA_ED","SAGA_ED","SARA_ED","WEFA_ED","APCO_ED","BOWA_ED","COLO_ED","FRSP_ED","GEWA_ED","HOFU_ED","PETE_ED","RICH_ED","SAHI_ED","THST_ED","VAFO_ED","GETT_ED","ASIS_ED"
501205,501205,TRUE,"Poales","Cyperaceae","Carex","athrostachya",NA,"Carex athrostachya","Carex athrostachya","Species","slenderbeak sedge",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAAT3",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501241,501241,TRUE,"Poales","Cyperaceae","Carex","lucorum",NA,"Carex lucorum","Carex lucorum","Species","Blue Ridge sedge",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CALU17",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501481,501481,TRUE,"Ranunculales","Papaveraceae","Chelidonium","majus",NA,"Chelidonium majus","Chelidonium majus","Species","celandine",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CHMA2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501592,501592,TRUE,"Lamiales","Lamiaceae","Clinopodium","vulgare",NA,"Clinopodium vulgare","Clinopodium vulgare","Species","wild basil",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CLVU",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501614,501614,TRUE,"Santalales","Santalaceae","Comandra","umbellata",NA,"Comandra umbellata","Comandra umbellata","Species","bastard toadflax",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COUM",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501619,501619,TRUE,"Fagales","Myricaceae","Comptonia","peregrina",NA,"Comptonia peregrina","Comptonia peregrina","Species","sweet fern",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COPE80","Cover",NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501635,501635,TRUE,"Cornales","Cornaceae","Cornus","racemosa",NA,"Cornus racemosa","Cornus racemosa","Species","gray dogwood",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CORA6","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501637,501637,TRUE,"Cornales","Cornaceae","Cornus","sericea",NA,"Cornus sericea","Cornus sericea","Species","redosier dogwood",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"COSE16","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501940,501940,TRUE,"Poales","Cyperaceae","Cyperus","squarrosus",NA,"Cyperus squarrosus","Cyperus squarrosus","Species","bearded flatsedge",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"CYSQ",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501994,501994,TRUE,"Polypodiales","Woodsiaceae","Deparia","acrostichoides",NA,"Deparia acrostichoides","Deparia acrostichoides","Species","silver false spleenwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DEAC4",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502075,502075,TRUE,"Dioscoreales","Dioscoreaceae","Dioscorea","oppositifolia",NA,"Dioscorea oppositifolia","Dioscorea oppositifolia","Species","Chinese yam",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DIOP",NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-01-31 13:23:03,NA,2013-01-31 13:50:29,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
502095,502095,TRUE,"Polypodiales","Woodsiaceaee","Diplazium","pycnocarpon",NA,"Diplazium pycnocarpon","Diplazium pycnocarpon","Species","glade fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DIPY",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502157,502157,TRUE,"Polypodiales","Dryopteridaceae","Dryopteris","carthusiana",NA,"Dryopteris carthusiana","Dryopteris carthusiana","Species","spinulose wood fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"DRCA11",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502210,502210,TRUE,"Poales","Poaceae","Echinochloa","crus-galli",NA,"Echinochloa crus-galli","Echinochloa crus-galli","Species","barnyardgrass",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ECCR",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502223,502223,TRUE,"Rosales","Elaeagnaceae","Elaeagnus","pungens",NA,"Elaeagnus pungens","Elaeagnus pungens","Species","thorny elaeagnus, thorny olive",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"ELPU2","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502340,502340,TRUE,"Poales","Poaceae","Eragrostis","curvula",NA,"Eragrostis curvula","Eragrostis curvula","Species","weeping lovegrass",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ERCU2",NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-03-27 13:22:24,NA,2013-10-21 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
502612,502612,TRUE,"Poales","Poaceae","Festuca","subverticillata",NA,"Festuca subverticillata","Festuca subverticillata","Species","nodding fescue",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"FESU3",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502613,502613,TRUE,"Poales","Poaceae","Festuca","trachyphylla",NA,"Festuca trachyphylla","Festuca trachyphylla","Species","hard fescue",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"FETR3",NA,NA,2012-06-14 18:51:57,NA,2013-10-21 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502690,502690,TRUE,"Ranunculales","Papaveraceae","Fumaria","vaillantii",NA,"Fumaria vaillantii","Fumaria vaillantii","Species","earthsmoke",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"FUVA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502801,502801,TRUE,"Lamiales","Lamiaceae","Glechoma","hederacea",NA,"Glechoma hederacea","Glechoma hederacea","Species","ground ivy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,"GLHE2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502812,502812,TRUE,"Poales","Poaceae","Glyceria","grandis",NA,"Glyceria grandis","Glyceria grandis","Species","American mannagrass",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"GLGR",NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-10-10 12:54:34,NA,2013-10-21 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502816,502816,TRUE,"Asterales","Asteraceae","Gnaphalium","uliginosum",NA,"Gnaphalium uliginosum","Gnaphalium uliginosum","Species","marsh cudweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"GNUL",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502851,502851,TRUE,"Fabales","Fabaceae","Gymnocladus","dioicus",NA,"Gymnocladus dioicus","Gymnocladus dioicus","Species","Kentucky coffeetree, Kentucy coffeetree",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"GYDI",NA,NA,2012-06-14 17:41:54,NA,2013-10-24 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502923,502923,TRUE,"Asterales","Asteraceae","Helianthus","decapetalus",NA,"Helianthus decapetalus","Helianthus decapetalus","Species","thinleaf sunflower",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HEDE",NA,NA,2011-10-17 16:21:53,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-10-17 16:21:53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502954,502954,TRUE,"Apiales","Apiaceae","Heracleum","mantegazzianum",NA,"Heracleum mantegazzianum","Heracleum mantegazzianum","Species","giant hogweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HEMA17",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
502960,502960,TRUE,"Commelinales","Pontederiaceae","Heteranthera","dubia",NA,"Heteranthera dubia","Heteranthera dubia","Species","grassleaf mudplantain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HEDU2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503009,503009,TRUE,"Asterales","Asteraceae","Hieracium","caespitosum",NA,"Hieracium caespitosum","Hieracium caespitosum","Species","meadow hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HICA10",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503030,503030,TRUE,"Asterales","Asteraceae","Hieracium","piloselloides",NA,"Hieracium piloselloides","Hieracium piloselloides","Species","tall hawkweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HIPI2",NA,NA,2014-08-14 12:17:22,NA,2014-08-14 12:17:22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503079,503079,TRUE,"Lycopodiales","Lycopodiaceae","Huperzia","lucidula",NA,"Huperzia lucidula","Huperzia lucidula","Species","shining clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"HULU2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503249,503249,TRUE,"Poales","Juncaceae","Juncus","dudleyi",NA,"Juncus dudleyi","Juncus dudleyi","Species","Dudley's Rush",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"JUDU2",NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-10-11 14:39:20,NA,2016-10-11 14:39:20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503278,503278,TRUE,"Ericales","Ericaceae","Kalmia","angustifolia",NA,"Kalmia angustifolia","Kalmia angustifolia","Species","sheep laurel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"KAAN","Cover",NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503379,503379,TRUE,"Brassicales","Brassicaceae","Lepidium","latifolium",NA,"Lepidium latifolium","Lepidium latifolium","Species","perennial pepperweed",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LELA2",NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-01-30 15:47:07,NA,2013-10-24 18:51:57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503590,503590,TRUE,"Poales","Juncaceae","Luzula","campestris",NA,"Luzula campestris","Luzula campestris","Species","field woodrush",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LUCA2",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503653,503653,TRUE,"Asparagales","Asparagaceae","Maianthemum","canadense",NA,"Maianthemum canadense","Maianthemum canadense","Species","Canada mayflower",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MACA4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503655,503655,TRUE,"Asparagales","Asparagaceae","Maianthemum","racemosum",NA,"Maianthemum racemosum","Maianthemum racemosum","Species","feathery false lily of the valley",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,20,TRUE,"MARA7",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503657,503657,TRUE,"Asparagales","Asparagaceae","Maianthemum","trifolium",NA,"Maianthemum trifolium","Maianthemum trifolium","Species","threeleaf false lily of the valley",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MATR4",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503677,503677,TRUE,"Rosales","Rosaceae","Malus","sieboldii",NA,"Malus sieboldii","Malus sieboldii","Species","toringa crabapple",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MATO6",NA,NA,2014-08-14 11:39:04,NA,2014-08-14 11:39:04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503721,503721,TRUE,"Fabales","Fabaceae","Medicago","lupulina",NA,"Medicago lupulina","Medicago lupulina","Species","black medic",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MELU",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503829,503829,TRUE,"Poales","Poaceae","Microstegium","vimineum",NA,"Microstegium vimineum","Microstegium vimineum","Species","Japanese stiltgrass",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,TRUE,"MIVI",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 18:51:57,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503869,503869,TRUE,"Ericales","Ericaceae","Moneses","uniflora",NA,"Moneses uniflora","Moneses uniflora","Species","single delight",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"MOUN2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503969,503969,TRUE,"Lamiales","Plantaginaceae","Nuttallanthus","canadensis",NA,"Nuttallanthus canadensis","Nuttallanthus canadensis","Species","Canada toadflax",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"NUCA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504241,504241,TRUE,"Saxifragales","Penthoraceae","Penthorum","sedoides",NA,"Penthorum sedoides","Penthorum sedoides","Species","ditch stonecrop",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PESE6",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504254,504254,TRUE,"Laurales","Lauraceae","Persea","palustris",NA,"Persea palustris","Persea palustris","Species","Swamp bay",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PEPA37",NA,"{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2011-09-05 14:51:53,"{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2011-10-05 14:51:53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504295,504295,TRUE,"Polypodiales","Thelypteridaceae","Phegopteris","connectilis",NA,"Phegopteris connectilis","Phegopteris connectilis","Species","long beechfern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PHCO24",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
