"LabResult_ID","Soil_Data_ID","Unit_Code","Plot_Number","Sampling_Year","QA.QC","Layer","Date_SoilCollected","Date_Dry","UMO_Sample","soil.pH","X..LOI","X..TN","X..TC","Ca","K.Reported","K.Analysis","Mg","P.Reported","P.Analysis","Al.Reported","Al.Analysis","Fe.Reported","Fe.Analysis","Mn","Na.Reported","Na.Analysis","Zn.Reported","Zn.Analysis","acidity.Reported","acidity.Analysis","ECEC","Notes","Appended_Date","Appended_By"
"BD15443C-20CF-438D-A0E9-E3D0E7E34A30","B5F2E54B-C5F5-4295-83E9-00677CE07F70","FRSP","121","2012",TRUE,"A",2012-09-24,2012-09-27,"25",4.5,5,0.08,1.66,24,"39.52",40,13,"1.632",1.6,"113.58",114,"3.678",3.7,20,"3.388",3.4,"0.9",0.914,"2.1472",2.1,2.5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"BDF6B36B-9C16-4D5E-9D59-DE6A836A39E2","479D913E-5CC5-431C-8DD3-9193E083A684","FRSP_SPOT","058","2011",FALSE,"10 cm",2011-09-06,2011-09-22,"55",4.8,6.8,0.1365,2.21,71.92,"74.4",74.4,47.72,"2.02",2.02,"111.74",111.74,"1.48",1.48,45.96,"4.178",4.178,"1.808",1.808,"1.98",1.98,2.94080374896067,NA,2012-04-10 00:00:00,NA
"BE4A4E82-B42F-4FD5-BF6B-20C3AAF2CB95","7814344C-D1FE-4861-AC76-9987B660B4D8","GETT","033","2012",FALSE,"A",2012-08-06,2012-09-05,"68",5.4,5,0.14,1.6,1197,"67.18",67,320,"1.784",1.8,"9.82",9.8,"0.49",0.5,58,"5.168",5.2,"0.9",0.868,"0.1952",0.2,9,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"BE984C57-7D3E-415B-83E0-118EEDDFE2FC","12A349FC-D7B7-41F2-9E75-6BDEF3793B58","FRSP_CHWILD","310","2010",FALSE,"10cm",2010-09-20,2010-09-22,"88",4.74,4.5,0.1115,1.72,79.26,"33.82",33.82,44.38,"1.52",1.52,"123.9",123.9,"1.38",1.38,30.96,"3.7",3.7,"1.24",1.24,"2.178",2.178,NA,NA,2011-06-07 10:38:37,NA
"BFDECDF8-CAB7-435F-A57C-9F2AA39C907B","BDDDCC66-5814-4E37-B6BF-AA9E00A78BD3","FRSP_CHWILD","049","2011",FALSE,"A",2011-08-28,2011-09-14,"27",4.19,9.1,0.145,4.42,70.15,"35.895",35.895,32.85,"3.745",3.745,"356.8",356.8,"41.34",41.34,6.37,"3.46",3.46,"3.095",3.095,"5.445",5.445,6.17296691768495,NA,2012-04-10 00:00:00,NA
"C109238A-A584-4BC4-8EF2-1515ED2CC542","4F32D09C-9234-4D75-8095-D132CDA48B6C","RICH","309","2010",FALSE,"10cm",2010-09-16,2010-09-22,"87",4.8,2.6,0.08098,1.135,113.44,"35.42",35.42,19.88,"1.68",1.68,"67.36",67.36,"3.62",3.62,21.64,"4.74",4.74,"1.06",1.06,"0.99",0.990000000000003,NA,NA,2011-06-07 10:38:37,NA
"C1348B76-B388-48F5-9FB5-E039B60BAC09","E470EEEE-59E4-494C-8703-A7A050A88A51","FRSP_FRED","002","2011",FALSE,"A",2011-08-21,2011-09-14,"39",4.72,3.7,0.07724,1.497,33.44,"67.16",67.16,18.94,"1.64",1.64,"130.54",130.54,"5.446",5.446,19.87,"5.264",5.264,"1.238",1.238,"2.178",2.178,2.69573643606664,NA,2012-04-10 00:00:00,NA
"C2687E30-09D4-4CBC-ABDD-B9E541769FA1","11B1D722-1E81-402F-A236-2CE195CAAE8D","GEWA","5160","2012",FALSE,"10 cm",2012-08-23,2012-09-05,"85",4.4,5.4,0.16,2.77,387,"45.32",45,47,"2.842",2.8,"116.6",117,"21.9",22,9.9,"10.19",10,"1.8",1.782,"2.1472",2.1,4.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"C36C374C-0E3E-43AF-AD73-95270797626D","39BCF796-3CF3-49E4-B175-D8A62BC8EF57","FRSP","221","2013",FALSE,"A",2013-08-22,2013-09-12,"34",4.35,9.1,0.195,4.936,228.8,"69.24",69.24,40.02,"1.866",1.866,"208.6",208.6,"4.746",4.746,130.46,"41.4",41.4,"1.914",1.914,"3.6",3.6,5.43046711502637,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C3866646-3BB7-4ACF-95B8-A5FE417058B9","E3924E8E-46A9-4CF9-956F-420A9ABC1DEE","FRSP_CHWILD","287","2010",FALSE,"10cm",2010-08-31,2010-09-22,"54",4.09,10.4,0.1632,4.609,40.84,"59.22",59.22,23.44,"2.98",2.98,"328.32",328.32,"29.32",29.32,28.02,"2.4",2.4,"1.08",1.08,"5.148",5.148,NA,NA,2011-06-07 10:38:37,NA
"C3C0BBF7-7243-4390-B8DF-AD80A8044800","BD91504C-D048-4F51-9DEE-8B3186FDA838","GETT","169","2013",TRUE,"A",2013-07-31,2013-08-26,"49",6.73,24.4,0.867,11.217,4982,"580.6",580.6,760.8,"4.708",4.708,"5.538",5.538,"1.032",1.032,18.344,"8.564",8.564,"< 0.2",0.2,"< 0.4",0.4,32.6938736636039,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C44B2952-B104-46AC-B94C-CAD9E6DD87DF","D4D66CC3-667F-4547-9064-ECD3ADB3C464","APCO","011","2011",FALSE,"A",2011-08-09,2011-08-27,"8",5.45,NA,0.3537,5.777,2334,"105.35",105.35,620.5,"3.015",3.015,"31.47",31.47,"4.56",4.56,67.35,"17.425",17.425,"2.495",2.495,"0.495",0.495,17.6171940944923,NA,2012-04-10 00:00:00,NA
"C4501669-0CF5-408B-9F3F-57B304B967C1","9EAB8C7A-720C-41D5-B58A-D24A9563965E","HOFU","052","2012",FALSE,"A",2012-08-01,2012-09-05,"90",3.6,7.5,0.13,4.05,29,"33.42",33,11,"2.8",2.8,"326.8",327,"27.54",28,3,"5.932",5.9,"2.7",2.696,"5.6608",5.7,6,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"C46589FC-87D3-4F88-B468-860715EDDA8B","234BBDE5-9B59-4DEA-A1A3-A1D3089C0190","APCO","178","2013",FALSE,"A",2013-08-06,2013-08-26,"3",5.34,9.3,0.19,2.731,938.4,"152.74",152.74,265.4,"1.446",1.446,"23.1",23.1,"0.352",0.352,87.38,"8.362",8.362,"1.108",1.108,"0.8",0.8,8.10335804784608,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C4F51A77-AD51-46E7-BCBD-05EACE9D7FCE","53DF7D68-8DC9-427E-A0E9-77B69359AE53","HOFU","051","2012",FALSE,"A",2012-08-01,2012-09-05,"88",4.5,11.4,0.31,5.54,92,"90.56",91,26,"2.862",2.9,"244.4",244,"2.484",2.5,79,"5.97",6,"2.9",2.87,"4.88",4.9,5.8,"Not collected 2011",2013-05-14 10:21:09,"Adam J Kozlowski"
"C540922F-3DCC-4897-B2B1-FCD7A627A781","AD73EE37-87BA-4874-B224-FD54D6366804","PETE_EAST","027","2011",FALSE,"10 cm",2011-08-16,2011-09-05,"78",4.27,4.2,0.1029,2.137,164.2,"38.1",38.1,29.76,"1.96",1.96,"112.94",112.94,"8.182",8.182,13.634,"3.672",3.672,"1.476",1.476,"1.782",1.782,2.96134594423921,NA,2012-04-10 00:00:00,NA
"C616F099-5C0D-43F9-8A52-2529F1A3A299","59446FAB-8419-4F46-9530-5F7CF64B7F73","GETT","093","2012",FALSE,"10 cm",2012-08-08,2012-09-05,"77",5.5,13.3,0.39,5.72,3230,"115.44",115,379,"3.908",3.9,"3.1",3.1,"0.692",0.7,38,"13.6",14,"1.4",1.44,"0.1952",0.2,19.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"C6610187-E963-425C-B8BC-085FABE477E8","AAA33822-95E4-4B88-BB4C-34AC58FFF4EA","FRSP","123","2012",FALSE,"O",2012-08-27,2012-09-17,"28",4,NA,1.35,29.8,210,"643",643,366,"66.7",67,"809",809,"67.85",68,29,"64.8",65,"25",24.925,"10.248",10.2,16.2,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"C661B47E-35C0-4469-B542-E62ACD393A70","B490AF03-D031-4BA7-A17E-E196B119D326","FRSP_CHWILD","075","2011",FALSE,"O",2011-08-28,2011-09-14,"37",3.62,70.2,1.2,37.38,751.5,"718.5",718.5,469.45,"57.3",57.3,"306.7",306.7,"38.39",38.39,100.4,"74.85",74.85,"17.595",17.595,"12.87",12.87,22.6543166987675,NA,2012-04-10 00:00:00,NA
"C68B90CE-1A26-4DC7-ABCC-D1F411075A7C","C1284FC6-AECC-4D0F-8B53-A43CFCB93262","FRSP","224","2013",FALSE,"A",2013-08-27,2013-09-16,"37",4.68,3.5,0.08,1.776,74.52,"54.08",54.08,29.52,"0.964",0.964,"105.08",105.08,"1.602",1.602,30.9,"3.874",3.874,"0.544",0.544,"1.6",1.6,2.37071846168419,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C6FE0B67-8855-49B4-8DB2-27D4FF63815B","D994571E-C7C4-4733-8086-04A68CA23330","FRSP","199","2013",FALSE,"O",2013-08-19,2013-09-16,"14",4.83,NA,NA,NA,2176,"268.7",268.7,230.65,"22.72",22.72,"48.83",48.83,"7.22",7.22,60.5,"10.835",10.835,"7.085",7.085,"2.5974025974",2.59740259740258,16.1100774787346,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C74C0666-48E3-48FB-B07B-C275D301F3AE","60EC5417-F60D-4F65-9337-B1E3D1FEA5C3","BOWA","181","2013",FALSE,"A",2013-08-07,2013-08-26,"9",5.13,10,0.171,2.956,658.8,"102.76",102.76,162.8,"1.65",1.65,"45.12",45.12,"0.932",0.932,35.2,"5.492",5.492,"1.23",1.23,"0.8",0.8,5.72060925557555,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"C7C6AE9E-D2BF-457A-BF46-57A90682BFA3","EE59A7B6-D546-4DE4-AEB9-8183F6D44BAB","FRSP_CHWILD","062","2011",FALSE,"O",2011-08-30,2011-09-05,"34",3.55,40.5,0.5886,20.71,305.65,"445.65",445.65,244.9,"19.505",19.505,"453.3",453.3,"137.05",137.05,43.61,"23.605",23.605,"11.695",11.695,"11.88",11.88,16.6662881158368,NA,2012-04-10 00:00:00,NA
"C868E6C4-24B9-455F-B853-EE9C2BD0A9B5","3528EC18-C9A1-46D8-80C9-1210F2CBE148","FRSP_FRED","278","2010",FALSE,"10cm",2010-08-25,2010-09-22,"43",4.87,4.4,0.09482,1.869,18.86,"41.84",41.84,13.88,"1.92",1.92,"115.22",115.22,"1.1",1.1,43.68,"2.22",2.22,"0.76",0.76,"1.98",1.98,NA,NA,2011-06-07 10:38:37,NA
"C8F5CAE7-849A-475B-9FCE-2110D222B860","E470EEEE-59E4-494C-8703-A7A050A88A51","FRSP_FRED","002","2011",FALSE,"O",2011-08-21,2011-09-05,"40",4.22,22,0.3568,8.659,404.5,"392.55",392.55,168.85,"27.565",27.565,"258.3",258.3,"49.665",49.665,196.2,"15.015",15.015,"12.395",12.395,"4.95",4.95,9.43145873722543,NA,2012-04-10 00:00:00,NA
"C94B1504-95A7-42E9-940D-0D8CA356CE1D","6358DE20-11B0-4118-8C2A-B84DE3073ADA","GETT","253","2010",FALSE,"10cm",2010-08-07,2010-08-24,"16",5.92,29.3,1.097,13.98,4291.32,"298.6",298.6,680.94,"6.78",6.78,"5.56",5.56,"3.14",3.14,42.5,"10.76",10.76,"1.34",1.34,"0.396",0.396,NA,NA,2011-06-07 10:38:37,NA
"C9E7637A-CA3B-4012-9113-D0A4B01AC228","9C883B7A-666B-436F-AC81-566AD252D63C","HOFU","164","2013",FALSE,"A",2013-07-24,2013-08-23,"59",4.29,8.2,0.2,4.39,62.28,"65.96",65.96,27,"2.864",2.864,"428.4",428.4,"3.556",3.556,70.68,"7.36",7.36,"2.872",2.872,"7.2",7.2,7.93431787439614,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"CA724479-3B23-4773-9A02-0DD30A134071","6D0F9614-91C7-471B-A9EB-DC47D89F484C","VAFO","076","2012",FALSE,"O",2012-08-02,2012-09-05,"138",3.8,51.7,1.2,26.9,1067,"472.6",473,372,"70.6",71,"369.2",369,"64.1",64,181,"25.79",26,"26",25.835,"11.224",11.2,20.9,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"CADE4A0B-EF3A-4444-ADFB-A6DCB8EABFDC","1CAA4375-FBCF-43C6-9195-E3E37D8A51CB","GETT","167","2013",FALSE,"A",2013-07-29,2013-08-26,"46",4.77,17.6,0.467,7.606,1742,"185.9",185.9,400.5,"5.075",5.075,"100",100,"5.355",5.355,218,"21.855",21.855,"5.355",5.355,"1.2",1.2,13.7767656057592,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"CB869862-5717-4F9E-A3E2-6F0E53D8F528","D8450988-E936-4469-AFFA-9DDF14A08E16","FRSP","119","2012",FALSE,"A",2012-08-28,2012-09-17,"20",4.2,3.5,0.08,1.67,53,"24.12",24,16,"2.13",2.1,"124.4",124,"33.5",34,4.4,"23.82",24,"1.2",1.184,"2.5376",2.5,3.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"CCBB8855-893D-4C6C-A074-FA1ACD36D81F","434F1862-0001-432B-9B88-DBFD018B8ED6","RICH","233","2013",FALSE,"A",2013-09-05,2013-09-16,"85",3.96,9.5,0.212,4.64,100.44,"79.46",79.46,29.14,"3.65",3.65,"236.8",236.8,"20.84",20.84,10.834,"6.128",6.128,"2.752",2.752,"4.8",4.8,5.77190137560123,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"CCF7C830-1947-47FA-A82C-B522278B6D17","3B09E4CD-3382-4A2A-B530-AFCD71F36F60","FRSP_CHWILD","046","2011",FALSE,"A",2011-08-23,2011-08-27,"21",4.23,12.9,0.3683,5.94,37.56,"74.86",74.86,38.48,"3.04",3.04,"285.4",285.4,"31.68",31.68,2.486,"26.28",26.28,"2.142",2.142,"4.356",4.356,5.16622648900677,NA,2012-04-10 00:00:00,NA
"CD27C5CE-0C46-4C82-98AA-A4BB444CD073","E2E8D8BF-5DEE-46D9-945B-6A5B6A85A25A","VAFO","242","2010",FALSE,"A",2010-08-03,2010-08-24,"5",3.66,12.3,0.2239,6.981,102.36,"46.54",46.54,30.56,"6.8",6.8,"470.44",470.44,"18.54",18.54,10.02,"4.16",4.16,"3.06",3.06,"9.108",9.108,NA,NA,2011-06-07 10:38:37,NA
"CE4A3AA5-7B1A-4C2C-913F-026294EC9060","2F94D058-559A-4EF2-A445-9B8D52011A46","HOFU","086","2012",FALSE,"A",2012-08-01,2012-09-17,"97",3.8,10.2,0.24,5.52,53,"56.44",56,23,"2.692",2.7,"361",361,"33.06",33,30,"5.024",5,"2.4",2.376,"7.2224",7.2,7.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"CE6E159B-A66A-45DB-8CCB-A8CA3FFB91E9","FEB2AEAE-2F28-4563-AD55-56B95C103B8C","APCO","187","2013",FALSE,"A",2013-08-06,2013-08-26,"8",4.76,9.4,0.204,4.539,361,"69.06",69.06,103.24,"2.158",2.158,"101.26",101.26,"1.438",1.438,85.94,"7.54",7.54,"2.408",2.408,"1.6",1.6,4.46411858377275,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"CE704789-1E40-4D2C-A03A-317B419D553E","47783F73-E738-4D4B-9B09-E7CD6CE360E6","FRSP","206","2013",FALSE,"A",2013-08-19,2013-09-06,"22",5.24,6.6,0.171,3.478,325.4,"77.2",77.2,55.2,"1.476",1.476,"84.16",84.16,"< 0.2",0.2,47.06,"5.15",5.15,"0.536",0.536,"1.2",1.2,3.50115474724511,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"CE847495-049D-4C04-ACFC-7851F900BEEF","74D20ABD-2925-42C4-8D3A-658D5BF1DC14","FRSP","151","2012",FALSE,"O",2012-09-19,2012-09-27,"52",3.6,31.2,0.6,15.5,159,"269.75",270,118,"21.59",22,"408.95",409,"41.105",41,33,"18.775",19,"23",23.34,"9.272",9.3,11.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"D123E365-8C9B-4D81-8A33-A037432F6B07","A6CE219C-7123-46DA-88D2-AC0A938C13E6","PETE_EAST","026","2011",FALSE,"10 cm",2011-08-16,2011-09-22,"77",4.65,3.4,0.08801,1.584,48.58,"35.82",35.82,13.74,"2.196",2.196,"98.98",98.98,"4.426",4.426,14.44,"2.498",2.498,"0.952",0.952,"1.584",1.584,2.04245854251523,NA,2012-04-10 00:00:00,NA
"D17BF8F0-A9E6-418E-971A-4F84EDB02F86","E020767F-C449-4884-B6FD-A9EA763B5A29","HOFU","251","2010",FALSE,"10cm",2010-08-05,2010-08-24,"14",4.41,11.6,0.4005,5.187,355.46,"79.1",79.1,129.26,"2.98",2.98,"273.88",273.88,"1.76",1.76,119.12,"9.18",9.18,"5.4",5.4,"5.742",5.742,NA,NA,2011-06-07 10:38:37,NA
"D1F24A36-22AE-4F49-BF97-D3E6FA6AAC71","EE6E71F5-76A8-425D-BDAC-C53244855CDE","PETE","186","2013",FALSE,"A",2013-09-09,2013-09-16,"63",4.41,2.4,0.063,1.332,27.74,"23.92",23.92,8.918,"1.752",1.752,"79.36",79.36,"3.58",3.58,2.634,"2.494",2.494,"< 0.2",0.2,"1.6",1.6,1.88411912580384,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"D22EDFA3-3B87-455A-A045-27CD30947333","DB52342F-57C8-4ABC-AE0E-5C1C2BA47383","FRSP_CHWILD","061","2011",FALSE,"A",2011-08-30,2011-09-05,"31",4.54,7.5,0.1647,3.203,51.2,"68.94",68.94,34.64,"1.412",1.412,"196.28",196.28,"3.302",3.302,104.1,"5.068",5.068,"1.108",1.108,"2.97",2.97,3.70945479881701,NA,2012-04-10 00:00:00,NA
"D2551B99-CDF1-43ED-8939-DE3254297ABA","11D27958-02DE-4691-9FD3-1068CCF1AA1F","FRSP_FRED","275","2010",FALSE,"10cm",2010-08-24,2010-08-31,"40",4.96,5.4,0.1283,2.397,105.94,"56.46",56.46,25.3,"1.5",1.5,"99.38",99.38,"0.62",0.62,33.16,"1.26",1.26,"0.76",0.76,"1.584",1.584,NA,NA,2011-06-07 10:38:37,NA
"D28DA90E-F904-403B-90EB-D78C58DF4EC0","EB62FE5D-E48C-400D-9995-1A4D96B0FD2C","FRSP","122","2012",FALSE,"O",2012-09-04,2012-09-27,"26",NA,53.7,1.27,33.4,1499,"644.5",645,407,"20.49",20,"390.7",391,"16.25",16,496,"26.96",27,"21",20.62,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"D290FD3F-07A9-445D-96EC-D443C3768CEA","953175F1-5E6B-4A43-AB3E-F10C4FBA61FF","APCO","177","2013",FALSE,"A",2013-08-06,2013-08-26,"2",6.15,9.8,0.278,3.491,1748,"184",184,278.6,"2.148",2.148,"5.866",5.866,"1.34",1.34,14.378,"11.98",11.98,"0.316",0.316,"< 0.4",0.4,11.5556793070422,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"D2D4BCC6-151E-4871-A0D4-9E9A431A20D8","C180E364-3E51-4751-93AA-AF30D37393CC","PETE_FIVE","302","2010",FALSE,"O",2010-09-14,2010-09-22,"75",4.16,19,0.3434,10.51,701.85,"220.55",220.55,83.45,"17.9",17.9,"64.75",64.75,"22.6",22.6,19.8,"8.95",8.95,"3.1",3.1,"3.96",3.96,NA,NA,2011-06-07 10:38:37,NA
"D3D6DFA7-69D1-41DF-BD18-634C82B4686D","65B8A340-E96C-4C98-8F1A-F7396DC162AC","FRSP","142","2012",FALSE,"A",2012-09-04,2012-09-27,"42",5.3,3.6,0.07,1.25,183,"82.14",82,76,"2.03",2,"22.8",23,"1.218",1.2,18,"1.942",1.9,"0.9",0.948,"0.5856",0.6,2.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"D41961C1-FE0E-4C6C-A823-A46CE3783937","E2E8D8BF-5DEE-46D9-945B-6A5B6A85A25A","VAFO","242","2010",FALSE,"O",2010-08-03,2010-08-24,"4",3.92,55.4,1.146,31.17,1006.9,"260.6",260.6,227.4,"77.15",77.15,"319.55",319.55,"36.4",36.4,110.85,"10.45",10.45,"19.8",19.8,"10.395",10.395,NA,NA,2011-06-07 10:38:37,NA
"D441F487-79C5-45AA-9A8D-241953D90EA1","580243F5-7CBB-40F4-BE45-D1EC8854945C","GETT","092","2012",FALSE,"10 cm",2012-08-08,2012-09-05,"76",4.8,9,0.25,3.39,749,"98.1",98,143,"3.024",3,"101.5",102,"1.174",1.2,123,"7.012",7,"1.3",1.262,"2.1472",2.1,7.3,"Horizons indistinguishable",2013-05-14 10:21:09,"Adam J Kozlowski"
"D5939733-C400-4B82-94D8-1AB99331946B","8C4C0E2D-9C0F-4755-8DDE-2EE690F30415","FRSP_SPOT","059","2011",FALSE,"A",2011-08-31,2011-09-14,"56",4.77,5.8,0.0924,2.28,58.92,"68.46",68.46,28.22,"1.068",1.068,"101.64",101.64,"3.358",3.358,35.8,"4.426",4.426,"0.83",0.83,"1.782",1.782,2.50319636681296,NA,2012-04-10 00:00:00,NA
"D5D4481A-2C9A-410A-B43D-C983B034C8C4","D994571E-C7C4-4733-8086-04A68CA23330","FRSP","199","2013",FALSE,"A",2013-08-19,2013-09-06,"13",4.65,4.6,0.138,2.144,211.4,"93.18",93.18,62.9,"1.354",1.354,"140.18",140.18,"9.006",9.006,11.436,"6.374",6.374,"0.97",0.97,"2.8",2.8,4.64072053718965,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"D643E828-EACB-4148-834F-DCEC73263A29","039906C0-2AED-45EA-A119-0E281FED1CA7","VAFO","079","2012",FALSE,"10 cm",2012-07-30,2012-09-17,"143",4.4,8.4,0.27,3.94,427,"91.82",92,62,"4.082",4.1,"245.8",246,"5.248",5.2,77,"5.13",5.1,"3.6",3.646,"4.88",4.9,7.8,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"D6D9C64A-016F-4A8A-998D-3BC6BDDE3D09","BFBA5EE5-BA07-46DE-8CD9-54D9CC7E9A03","APCO","012","2011",FALSE,"O",2011-08-10,2011-08-27,"11",NA,NA,NA,NA,4267,"207.2",207.2,350.65,"21.57",21.57,"19.74",19.74,"9.075",9.075,106.05,"7.71",7.71,"< 0.2",0.2,NA,NA,NA,NA,2012-04-10 00:00:00,NA
"D7F397A5-858E-4E48-8C33-3159B6F3BA90","6990B736-9D8E-45E1-9AC7-96A14262DC1E","APCO","102","2012",FALSE,"10 cm",2012-08-13,2012-09-27,"5",6.2,7.6,0.18,2.44,1325,"126.14",126,248,"2.146",2.1,"5.254",5.3,"1.762",1.8,36,"2.63",2.6,"< 0.2",0.2,"0.1952",0.2,9.2,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"D920C96A-18AA-4490-8B72-DBF336F7E41F","6DB385CA-7399-4DC2-AD79-CDE6EECD861A","VAFO","240","2010",FALSE,"A",2010-08-02,2010-08-24,"2",3.7,18.6,0.3634,11.94,93.65,"91.3",91.3,69.75,"13.55",13.55,"608.45",608.45,"31.1",31.1,4.65,"10.45",10.45,"7",7,NA,NA,NA,NA,2011-06-07 10:38:37,NA
"D9526C59-B226-42B5-BC63-54A5D44F458D","47468566-7158-40E1-8B06-BE1DE8A1FCEE","RICH","207","2013",FALSE,"A",2013-09-20,2013-09-26,"79",4.5,12.5,0.404,6.257,1361.6,"102.02",102.02,196.6,"1.904",1.904,"77.22",77.22,"20.24",20.24,105.3,"102.84",102.84,"27.74",27.74,"2",2.00000000000001,11.1341581467799,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"D97A8D25-0BBC-4794-A1A7-76FBC8E79B21","4917F97D-5977-4EA0-BD86-CEAC7CF07736","VAFO","158","2013",FALSE,"A",2013-07-23,2013-08-23,"94",5.09,12.1,0.442,6.86,899.4,"173.98",173.98,198.6,"3.998",3.998,"59.64",59.64,"2.112",2.112,107.68,"8.412",8.412,"6.4",6.4,"1.2",1.2,7.81310345110669,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"DA1279FF-0034-424B-B702-977AFE42F699","A5AE4BA9-5197-41E4-ADFA-B4D3B6912796","APCO","009","2011",FALSE,"10 cm",2011-08-08,2011-08-27,"5",5.66,11.4,0.1717,2.779,1471.2,"110.66",110.66,447,"1.92",1.92,"5.496",5.496,"0.936",0.936,24.38,"5.024",5.024,"1.692",1.692,"0.198",0.198,11.5378737267532,NA,2012-04-10 00:00:00,NA
"DA17C851-6913-466D-BE31-2F2D2F232C0B","BA836F53-1263-4D16-862E-A210D1857E5A","GETT","097","2012",FALSE,"10 cm",2012-08-08,2012-09-05,"79",5.5,9.8,0.31,4.04,2332,"116.16",116,340,"4.138",4.1,"8.1",8.1,"1.414",1.4,26,"10.31",10,"0.3",0.308,"0.1952",0.2,15,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"DA45CB7C-6144-4E73-A991-8518D71E43FE","D4B9898E-C600-4912-B58C-11CD5937C88F","RICH","311","2010",FALSE,"A",2010-09-15,2010-09-22,"90",4.54,3.4,0.07391,1.672,21.46,"32.16",32.16,11.68,"1.5",1.5,"176.24",176.24,"4.76",4.76,7.04,"4.08",4.08,"0.36",0.36,"2.574",2.574,NA,NA,2011-06-07 10:38:37,NA
"DB36EF8D-B61C-4AE2-9395-51C97F6D0AE0","6F39D1A1-1D53-4D3E-AC5D-71BC1E060951","APCO","266","2010",FALSE,"10cm",2010-08-17,2010-08-31,"29",5.07,8.2,0.2574,2.933,907.94,"62.32",62.32,201.44,"2.04",2.04,"40.74",40.74,"2.2",2.2,59.38,"11.06",11.06,"2.76",2.76,"0.594",0.594000000000011,NA,NA,2011-06-07 10:38:37,NA
"DB658139-37EE-4C7F-9A13-0D237B28CA7A","D29C0EA0-DCCE-4578-BF9D-50486F77D599","VAFO","243","2010",FALSE,"O",2010-08-03,2010-08-24,"6",4.65,NA,1.207,27.17,4046.5,"344.15",344.15,348.8,"86.75",86.75,"38.95",38.95,"7.65",7.65,709.1,"17.65",17.65,"41.35",41.35,"1.98",1.98,NA,NA,2011-06-07 10:38:37,NA
"DB8E9051-467E-4377-A1F4-4D33112A88C3","CEF88FE0-B6CD-4987-8B01-B3E85F741D54","FRSP","197","2013",FALSE,"A",2013-08-15,2013-08-26,"12",3.71,11.2,0.265,6.281,83.38,"79.24",79.24,85.2,"3.698",3.698,"354.2",354.2,"43.58",43.58,6.314,"10.24",10.24,"3.45",3.45,"6.8",6.8,8.16531615357898,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"DB9CAA12-2B82-4799-A4C8-4DD292D0D828","F1F077BF-6EBF-4D3F-97DE-084E35962E12","FRSP","216","2013",FALSE,"A",2013-09-16,2013-09-25,"31",5.08,4.1,0.09,1.977,194.2,"63.98",63.98,75.24,"0.628",0.628,"37.78",37.78,"0.66",0.66,43.36,"4.604",4.604,"0.776",0.776,"0.8",0.8,2.57390836411859,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"DBA047AF-56F8-427B-B4CC-069BA2228DF5","26D90F21-D995-457D-834C-D033C83BA870","VAFO","244","2010",FALSE,"10cm",2010-08-03,2010-08-24,"8",4.06,15.5,0.3995,8.237,223.28,"103.28",103.28,87.24,"5.14",5.14,"385.06",385.06,"22.68",22.68,26.06,"5.3",5.3,"5.56",5.56,"6.336",6.336,NA,NA,2011-06-07 10:38:37,NA
